id,name,site,phone,full_address,street,city,postal_code,state,reviews,working_hours,imported_at,dup_key,quality_score,is_primary,latitude,longitude,coord,has upick,upick offerings,upick source
564,Savidge Farms,https://www.savidgefarms.com/,610-682-6616,"1710 State St, Mertztown, PA 19539",1710 State St,Mertztown,19539,Pennsylvania,201,,2025-08-23 16:58:33.154149+00,savidge farms|mertztown|pennsylvania,271,TRUE,40.4887181,-75.6416482,0101000020E610000062A29CC310E952C04C3B90508E3E4440,Yes,pumpkins; sweet corn; tomatoes; summer produce,https://www.savidgefarms.com/
567,Champlain Orchards,http://www.champlainorchards.com/,802-897-2777,"3597 VT-74, Shoreham, VT 05770",3597 VT-74,Shoreham,5770,Vermont,199,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-7PM"", ""Saturday"": ""9AM-7PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:33.154149+00,champlain orchards|shoreham|vermont,269,TRUE,43.856854,-73.353028,0101000020E6100000A0A4C002985652C030B95164ADED4540,Yes,"apples, pears, cherries, raspberries, plums","https://champlainorchards.com/, https://www.tripadvisor.com/Attraction_Review-g57398-d9867509-Reviews-Champlain_Orchards-Shoreham_Vermont.html"
568,De Voe's Rainbow Orchard,https://devoesappleorchard.com/,518-371-8397,"1569 US-9, Clifton Park, NY 12065",1569 US-9,Clifton Park,12065,New York,199,"{""Monday"": ""11:30AM-8PM"", ""Tuesday"": ""11:30AM-8PM"", ""Wednesday"": ""11:30AM-8PM"", ""Thursday"": ""11:30AM-8PM"", ""Friday"": ""11:30AM-8PM"", ""Saturday"": ""11:30AM-8PM"", ""Sunday"": ""11:30AM-8PM""}",2025-08-23 16:58:33.154149+00,de voe's rainbow orchard|clifton park|new york,269,TRUE,42.8480539,-73.7520456,0101000020E61000007246DE83217052C064DFBA078D6C4540,Yes,flowers; pumpkins,https://www.venetuccifarm.org/
569,Venetucci Farm,https://www.venetuccifarm.org/,719-387-1621,"5210 US-85, Colorado Springs, CO 80911",5210 US-85,Colorado Springs,80911,Colorado,199,,2025-08-23 16:58:33.154149+00,venetucci farm|colorado springs|colorado,269,TRUE,38.7557002,-104.7492581,0101000020E6100000D7F03ED8F32F5AC0534ABEC8BA604340,Yes,flowers; pumpkins,https://www.venetuccifarm.org/
570,Sweetapple Farm Market,http://www.sweetapplefarm.com/,740-678-7447,"149 Sweetapple Rd, Vincent, OH 45784",149 Sweetapple Rd,Vincent,45784,Ohio,198,,2025-08-23 16:58:33.154149+00,sweetapple farm market|vincent|ohio,268,TRUE,39.3789009,-81.6674984,0101000020E61000007888354BB86A54C065F61ED37FB04340,yes,pumpkins,https://sweetapplefarm.com/pumpkins/; https://www.wtap.com/2022/10/21/this-is-home-sweet-memories-sweetapple-farms/
571,Showalter's Orchard & Greenhouse,http://www.showaltersorchard.com/,540-896-7582,"17768 Honeyville Rd, Timberville, VA 22853",17768 Honeyville Rd,Timberville,22853,Virginia,198,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""1-5PM""}",2025-08-23 16:58:33.154149+00,showalter's orchard & greenhouse|timberville|virginia,268,TRUE,38.6687595,-78.796185,0101000020E61000003524EEB1F4B253C0D5B14AE999554340,Yes,"apples, peaches","https://www.showaltersorchard.com, https://upickfarmsusa.com/va/rockingham-county/showalters-orchard-and-greenhouse/"
573,Grasso Girls Farm & Outlet,,856-384-7426,"221 Ogden Station Rd, West Deptford, NJ 08086",221 Ogden Station Rd,West Deptford,8086,New Jersey,197,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""8AM-6PM""}",2025-08-23 16:58:33.154149+00,grasso girls farm & outlet|west deptford|new jersey,217,TRUE,39.8085617,-75.1950234,0101000020E61000001A3D6D437BCC52C02A2625F37EE74340,Yes,peaches; blackberries; sunflowers; oranges,https://www.grahamsupickfarms.com/
574,Grahams U Pick Peaches,http://grahamsupickfarms.com/,352-636-3821,"14803 Lake Yale Rd, Umatilla, FL 32784",14803 Lake Yale Rd,Umatilla,32784,Florida,197,,2025-08-23 16:58:33.154149+00,grahams u pick peaches|umatilla|florida,267,TRUE,28.932519,-81.711101,0101000020E6100000C9C9C4AD826D54C00CE6AF90B9EE3C40,Yes,peaches; blackberries; sunflowers; oranges,https://www.grahamsupickfarms.com/
575,Pure Land Farm,http://purelandorganic.com/,,"7505 Co Rd 201, McKinney, TX 75071",7505 Co Rd 201,McKinney,75071,Texas,197,,2025-08-23 16:58:33.154149+00,pure land farm|mckinney|texas,247,TRUE,33.2716644,-96.6461263,0101000020E610000079E51F225A2958C065BE28E6C5A24040,Yes,blackberries; vegetables,https://purelandorganic.com
576,Kingsbury's Orchard,http://www.kingsburysorchard.com/,301-972-8755,"19415 Peach Tree Rd, Dickerson, MD 20842",19415 Peach Tree Rd,Dickerson,20842,Maryland,196,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:33.154149+00,kingsbury's orchard|dickerson|maryland,266,TRUE,39.1734613,-77.3841726,0101000020E61000003C41AC48965853C0924FD9FA33964340,Yes,"apples, peaches, pears","https://www.kingsburysorchard.com/, https://montgomerycountymd.gov/agservices/farm-to-table/pick-your-own.html"
577,Doe Orchards,https://doeorchards.com/,978-772-4139,"327 Ayer Rd, Harvard, MA 01451",327 Ayer Rd,Harvard,1451,Massachusetts,196,"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-4PM"", ""Wednesday"": ""9AM-4PM"", ""Thursday"": ""9AM-4PM"", ""Friday"": ""9AM-4PM"", ""Saturday"": ""9AM-4PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,doe orchards|harvard|massachusetts,266,TRUE,42.5445256,-71.5751222,0101000020E6100000070D58CDCEE451C0DAEACD03B3454540,Yes,"apples, blueberries, raspberries","https://doeorchards.com/, https://doeorchards.com/when-to-pick-apple-varieties/"
579,Eckert's St. Louis Farm Market,https://eckerts.com/crop/peaches-st-louis/,800-745-0513,"9530 Manchester Rd, St. Louis, MO 63119",9530 Manchester Rd,St. Louis,63119,Missouri,195,,2025-08-23 16:58:33.154149+00,eckert's st. louis farm market|st. louis|missouri,265,TRUE,38.6076984,-90.3642458,0101000020E610000024AD9DCD4F9756C06FEAA80FC94D4340,yes,strawberries; peaches; blackberries; apples; pumpkins,https://eckerts.com/
582,Berry Fruit Farm,http://www.berryfruitfarm.com/,207-897-4767,"54 Main St, Livermore Falls, ME 04254",54 Main St,Livermore Falls,4254,Maine,195,"{""Monday"": ""6AM-6PM"", ""Tuesday"": ""6AM-6PM"", ""Wednesday"": ""6AM-6PM"", ""Thursday"": ""6AM-6PM"", ""Friday"": ""6AM-6PM"", ""Saturday"": ""7AM-4PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,berry fruit farm|livermore falls|maine,265,TRUE,44.4740981,-70.1905419,0101000020E61000002241A7D6318C51C0414C1D3FAF3C4640,Yes,"apples, pumpkins, raspberries",https://maineapples.org/berry-fruit-farm/
583,Ditzler Orchard,http://ditzlerorchard.com/,765-548-2308,"8902 S 625 W, Rosedale, IN 47874",8902 S 625 W,Rosedale,47874,Indiana,195,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:33.154149+00,ditzler orchard|rosedale|indiana,265,TRUE,39.6389385,-87.356589,0101000020E61000004147AB5AD2D655C0DFD39CBCC8D14340,Yes,"apples, strawberries, raspberries, cherries, blueberries, blackberries, peaches",https://ditzlerorchard.com/
584,Westward Orchards,https://www.westwardorchards.com/,978-456-8363,"178 Mass Ave, Harvard, MA 01451",178 Mass Ave,Harvard,1451,Massachusetts,195,"{""Monday"": ""10AM-5PM"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",2025-08-23 16:58:33.154149+00,westward orchards|harvard|massachusetts,265,TRUE,42.4937076,-71.5608527,0101000020E6100000E417B902E5E351C0B1E485CF313F4540,Yes,"blueberries, apples, pumpkins",https://www.westwardorchards.com/
585,Maylath Farm and Orchard,http://www.maylathfarm.com/,570-708-1090,"599 Rock Glen Rd, Sugarloaf, PA 18249",599 Rock Glen Rd,Sugarloaf,18249,Pennsylvania,194,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""10AM-5:30PM"", ""Friday"": ""10AM-5:30PM"", ""Saturday"": ""9AM-4PM"", ""Sunday"": ""10AM-3PM""}",2025-08-23 16:58:33.154149+00,maylath farm and orchard|sugarloaf|pennsylvania,264,TRUE,40.9821659,-76.1205193,0101000020E61000005B029596B60753C08ADFB99CB77D4440,Yes,pumpkins,https://www.maylathfarm.com/home.html
586,College Run Farms,http://www.collegerunfarms.com/,757-294-3970,"2051 Alliance Rd, Surry, VA 23883",2051 Alliance Rd,Surry,23883,Virginia,194,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""2:30-3AM"", ""Friday"": ""Closed"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,college run farms|surry|virginia,264,TRUE,37.1428911,-76.7734449,0101000020E610000083B0091F803153C0DAB16C414A924240,Yes,"strawberries, blueberries, sweet corn, pumpkins, butter beans","https://www.yelp.com/biz/college-run-farms-surry, https://surrycountytourism.com/172/College-Run-Farms"
588,Clover Nook Farm,http://clovernookfarm.com/,203-393-2929,"50 Fairwood Rd, Bethany, CT 06524",50 Fairwood Rd,Bethany,6524,Connecticut,194,"{""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:33.154149+00,clover nook farm|bethany|connecticut,264,TRUE,41.426447,-73.0068226,0101000020E6100000EAF70EC86F4052C0193DB7D095B64440,Yes,pumpkins,https://www.pumpkinpatches.com/clovernookfarm
589,Schaefer Farms,http://www.schaeferfarms.com/,908-782-2705,"1051 County Rd 523, Flemington, NJ 08822",1051 County Rd 523,Flemington,8822,New Jersey,194,"{""Monday"": ""9:30AM-5PM"", ""Tuesday"": ""9:30AM-5PM"", ""Wednesday"": ""9:30AM-5PM"", ""Thursday"": ""9:30AM-5PM"", ""Friday"": ""9:30AM-5PM"", ""Saturday"": ""9:30AM-5PM"", ""Sunday"": ""9:30AM-5PM""}",2025-08-23 16:58:33.154149+00,schaefer farms|flemington|new jersey,264,TRUE,40.5438439,-74.8281398,0101000020E61000000661133E00B552C086504AAD9C454440,Yes,"blackberries, raspberries, pumpkins",https://www.yelp.com/biz/schaefer-farms-flemington
592,Festival Farm,http://www.festivalfarmri.com/,401-207-2857,"2 Canonchet Rd, Hope Valley, RI 02832",2 Canonchet Rd,Hope Valley,2832,Rhode Island,192,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""10AM-6PM""}",2025-08-23 16:58:33.154149+00,festival farm|hope valley|rhode island,262,TRUE,41.484268,-71.744028,0101000020E6100000BBD39D279EEF51C0EA3F6B7EFCBD4440,Yes,"apples, nectarines, peaches, pears, plums",https://www.visitrhodeisland.com/listing/festival-farm/9287/
593,MacGregor Orchard,http://macgregororchard.com/,864-320-2778,"2400 SC-11, Travelers Rest, SC 29690",2400 SC-11,Travelers Rest,29690,South Carolina,192,"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""10AM-5PM""}",2025-08-23 16:58:33.154149+00,macgregor orchard|travelers rest|south carolina,262,TRUE,35.1060196,-82.3755748,0101000020E6100000E9CCE26A099854C0155EDD0C928D4140,Yes,apples,https://macgregororchard.com/
595,Martha U Pick Strawberry Farm,,305-417-3882,"15701 SW 177th Ave, Miami, FL 33187",15701 SW 177th Ave,Miami,33187,Florida,191,"{""Monday"": ""10:30AM-6PM"", ""Tuesday"": ""10:30AM-6PM"", ""Wednesday"": ""10:30AM-6PM"", ""Thursday"": ""10:30AM-6PM"", ""Friday"": ""10:30AM-6PM"", ""Saturday"": ""10:30AM-6PM"", ""Sunday"": ""10:30AM-6PM""}",2025-08-23 16:58:33.154149+00,martha u pick strawberry farm|miami|florida,211,TRUE,25.6188937,-80.4788077,0101000020E6100000AB240DC9A41E54C0503349D16F9E3940,Yes,strawberries; blueberries; red raspberries; black raspberries; pumpkins,https://www.thegreenbarnberryfarm.com/
596,The Green Barn Berry Farm,http://thegreenbarnberryfarm.com/,570-546-5706,"7299 Armstrong Rd, Muncy, PA 17756",7299 Armstrong Rd,Muncy,17756,Pennsylvania,190,,2025-08-23 16:58:33.154149+00,the green barn berry farm|muncy|pennsylvania,260,TRUE,41.216675,-76.8138918,0101000020E6100000E2DEA1CD163453C02F6EA301BC9B4440,Yes,strawberries; blueberries; red raspberries; black raspberries; pumpkins,https://www.thegreenbarnberryfarm.com/
598,Prospect Hill Orchards,https://prospecthillorchards.com/start-here,845-795-0001,"340 Milton Turnpike, Milton, NY 12547",340 Milton Turnpike,Milton,12547,New York,189,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""Closed"", ""Saturday"": ""9AM-4PM"", ""Sunday"": ""9AM-4PM""}",2025-08-23 16:58:33.154149+00,prospect hill orchards|milton|new york,259,TRUE,41.6670029,-73.9933614,0101000020E6100000F686B13B937F52C028EBDC5960D54440,Yes,"cherries, strawberries, peaches, apples, pears, pumpkins",https://prospecthillorchards.com/
599,Gile's Family Farm,https://www.facebook.com/gilesfamilyfarm/,207-324-2944,"139 Waterboro Rd, Alfred, ME 04002",139 Waterboro Rd,Alfred,4002,Maine,189,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""9AM-4PM"", ""Sunday"": ""9AM-4PM""}",2025-08-23 16:58:33.154149+00,gile's family farm|alfred|maine,259,TRUE,43.4868266,-70.718718,0101000020E6100000FA42C879FFAD51C054E9825550BE4540,Yes,"apples, pumpkins",https://maineapples.org/giles-family-farm/
601,Hurd Orchards,http://www.hurdorchards.com/,585-638-8838,"17260 W Ridge Rd, Holley, NY 14470",17260 W Ridge Rd,Holley,14470,New York,188,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10AM-4PM"", ""Thursday"": ""10AM-4PM"", ""Friday"": ""10AM-4PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,hurd orchards|holley|new york,258,TRUE,43.255467,-77.9980902,0101000020E610000051DDB7B5E07F53C0871A8524B3A04540,Yes,"strawberries, raspberries, cherries, blueberries, apricots, apples, pumpkins",https://hurdorchards.com/
602,Fruit Hill Orchard,http://www.fruithillorchard.com/,434-589-7215,"2745 Thomas Jefferson Pkwy, Palmyra, VA 22963",2745 Thomas Jefferson Pkwy,Palmyra,22963,Virginia,188,"{""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-6PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,fruit hill orchard|palmyra|virginia,258,TRUE,37.8695271,-78.3126627,0101000020E610000075CB69AA029453C02CBEFCA94CEF4240,Yes,apples,https://www.fruithillorchard.com/
603,Skipley Farm,https://www.skipleyfarm.com/,206-679-6576,"7228 Skipley Rd, Snohomish, WA 98290",7228 Skipley Rd,Snohomish,98290,Washington,187,"{""Sunday"": ""11AM-6PM"", ""Monday"": ""Closed"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM""}",2025-08-23 16:58:33.154149+00,skipley farm|snohomish|washington,257,TRUE,47.948866,-122.1337383,0101000020E6100000402E162B8F885EC0A724EB7074F94740,Yes,"apples, blueberries, grapes, currants, jostaberry, gooseberry, raspberry, marionberry, aronia, pears, cherries, plums, blackberries, elderberries, kiwis",https://skipleyfarm.com/
604,Back Home on the Farm,http://backhome-onthefarm.com/,540-442-6493,"2915 Willow Run Rd, Harrisonburg, VA 22802",2915 Willow Run Rd,Harrisonburg,22802,Virginia,187,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-6PM"", ""Sunday"": ""12-5PM""}",2025-08-23 16:58:33.154149+00,back home on the farm|harrisonburg|virginia,257,TRUE,38.4838612,-78.8823134,0101000020E6100000A5749FD277B853C0D3E6EE29EF3D4340,Yes,pumpkins,https://backhome-onthefarm.com/
607,Evergreen Orchard Farm,http://www.evergreenfarm.us/,609-259-0029,"1023 Yardville Allentown Rd, Trenton, NJ 08620",1023 Yardville Allentown Rd,Trenton,8620,New Jersey,186,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": 8AM-5PM""""}""",2025-08-23 16:58:33.154149+00,evergreen orchard farm|trenton|new jersey,256,TRUE,40.1698602,-74.6375694,0101000020E61000008A7BE2EFCDA852C02EF2A1FABD154440,Yes,Asian pears,https://www.evergreenfarm.us/
609,Kercher Sunrise Orchards Inc,http://www.kerchersorchard.com/,574-533-6311,"19498 Co Rd 38, Goshen, IN 46526",19498 Co Rd 38,Goshen,46526,Indiana,186,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-3PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,kercher sunrise orchards inc|goshen|indiana,256,TRUE,41.550892,-85.8385502,0101000020E6100000794375CEAA7555C063D009A183C64440,Yes,"apples, pumpkins",https://kerchersorchard.com/
611,Barnard's Orchards,https://m.facebook.com/Barnards-Orchard-277402103895/,610-347-2151,"1079 Wawaset Rd, Kennett Square, PA 19348",1079 Wawaset Rd,Kennett Square,19348,Pennsylvania,186,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,barnard's orchards|kennett square|pennsylvania,256,TRUE,39.9089234,-75.7018578,0101000020E6100000525CFA3CEBEC52C0D9C81A9A57F44340,Yes,mulberries,https://verymulberry.com/u-pick/
613,Very Mulberry U-Pick,https://verymulberry.com/,,"501 Hoffman Ln, Brentwood, CA 94513",501 Hoffman Ln,Brentwood,94513,California,186,,2025-08-23 16:58:33.154149+00,very mulberry u-pick|brentwood|california,236,TRUE,37.889601,-121.6702894,0101000020E6100000C0F68205E66A5EC094BE1072DEF14240,Yes,mulberries,https://verymulberry.com/u-pick/
614,Brown Hill Farms,http://www.brownhillfarms.com/,570-241-8430,"405 W Avery Station Rd, Tunkhannock, PA 18657",405 W Avery Station Rd,Tunkhannock,18657,Pennsylvania,185,,2025-08-23 16:58:33.154149+00,brown hill farms|tunkhannock|pennsylvania,255,TRUE,41.6272858,-75.9154116,0101000020E61000004218891A96FA52C0631FAEE64AD04440,Yes,tulips; sunflowers; pumpkins,https://www.brownhillfarms.com/
615,Phil's U-Pick Apple Orchard,https://m.facebook.com/philsupickappleorchard/?ref=bookmarks,260-388-1832,"760 N 500 W, Huntington, IN 46750",760 N 500 W,Huntington,46750,Indiana,185,"{""Monday"": ""11AM-6PM"", ""Tuesday"": ""11AM-6PM"", ""Wednesday"": ""11AM-6PM"", ""Thursday"": ""11AM-6PM"", ""Friday"": ""11AM-6PM"", ""Saturday"": ""11AM-6PM"", ""Sunday"": ""11AM-5PM""}",2025-08-23 16:58:33.154149+00,phil's u-pick apple orchard|huntington|indiana,255,TRUE,40.8402035,-85.5473158,0101000020E61000006165D938076355C00C3ECDC98B6B4440,Yes,"apples (36 varieties including Gala, Golden Delicious, Jonathan, Jonalicious, Honey Crisp, Pixie Crunch), pumpkins, vegetables","https://www.instagram.com/phils_u_pick_appleorchard/, http://visithuntington.org/amazing-apple-picking-experiences-at-this-local-orchard/"
618,Applewood Orchards,https://www.applewoodorchards.co/,315-344-7002,"176 Johnson Rd, Rensselaer Falls, NY 13680",176 Johnson Rd,Rensselaer Falls,13680,New York,185,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",2025-08-23 16:58:33.154149+00,applewood orchards|rensselaer falls|new york,255,TRUE,44.6035769,-75.317217,0101000020E61000000E2F88484DD452C0800F0302424D4640,Yes,pumpkins; apples; Christmas trees,https://www.wrightfamilyfarm.com/
619,Wright Family Farm,http://wrightfamilyfarm.com/,845-986-1345,"329 Kings Hwy, Warwick, NY 10990",329 Kings Hwy,Warwick,10990,New York,185,,2025-08-23 16:58:33.154149+00,wright family farm|warwick|new york,255,TRUE,41.2899748,-74.3025696,0101000020E6100000E230E24C5D9352C00355EDE41DA54440,Yes,pumpkins; apples; Christmas trees,https://www.wrightfamilyfarm.com/
620,Albert H. Schmitt Family Farms on Bagatelle Road!,http://www.schmittsonbagatelle.com/,631-549-3276,"6 Bagatelle Rd, Dix Hills, NY 11746",6 Bagatelle Rd,Dix Hills,11746,New York,184,"{""Monday"": ""10AM-5PM"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",2025-08-23 16:58:33.154149+00,albert h. schmitt family farms on bagatelle road!|dix hills|new york,254,TRUE,40.7947762,-73.3749388,0101000020E610000018004FFFFE5752C0D051FD39BB654440,Yes,apples,https://www.stonemtnfarm.com/
621,Stone Mountain Farm,http://www.stonemtnfarm.com/,603-731-2493,"522 Laconia Rd, Belmont, NH 03220",522 Laconia Rd,Belmont,3220,New Hampshire,184,,2025-08-23 16:58:33.154149+00,stone mountain farm|belmont|new hampshire,254,TRUE,43.4714173,-71.4680251,0101000020E6100000418D8C1FF4DD51C06222EF6657BC4540,Yes,apples,https://www.stonemtnfarm.com/
623,Eleven Acres Farm,http://www.elevenacresfarm.com/,509-238-9473,"9712 10909 E Day Mt Spokane Rd, Mead, WA 99021",9712 10909 E Day Mt Spokane Rd,Mead,99021,Washington,183,"{""Sunday"": ""8AM-5PM"", ""Monday"": ""Closed"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM""}",2025-08-23 16:58:33.154149+00,eleven acres farm|mead|washington,253,TRUE,47.8241163,-117.2606871,0101000020E61000004D3FF218AF505DC0DE4C96A47CE94740,Yes,peaches,https://upickfarmsusa.com/va/hanover-county/hanover-peaches/
624,Hanover Peach Orchard,,804-402-3431,"6012 Elder Ridge Ln, Mechanicsville, VA 23111",6012 Elder Ridge Ln,Mechanicsville,23111,Virginia,182,,2025-08-23 16:58:33.154149+00,hanover peach orchard|mechanicsville|virginia,202,TRUE,37.5694292,-77.2659596,0101000020E6100000AA036A7B055153C096B1570EE3C84240,Yes,peaches,https://upickfarmsusa.com/va/hanover-county/hanover-peaches/
625,Spooner Berry Farms,http://www.spoonerberryfarms.com/,360-456-4554,"3327 Yelm Hwy SE, Olympia, WA 98501",3327 Yelm Hwy SE,Olympia,98501,Washington,182,"{""Sunday"": ""8AM-6PM"", ""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM""}",2025-08-23 16:58:33.154149+00,spooner berry farms|olympia|washington,252,TRUE,46.9987692,-122.8476063,0101000020E61000008C987E2E3FB65EC044204DABD77F4740,Yes,"strawberries, raspberries, Marion berries, blueberries","https://spoonerberryfarms.com/, https://www.thurstontalk.com/2015/06/11/olympia-u-pick-berry/"
626,Miller Farms Market,https://millerfarmsmarket.com/,540-850-5009,"12101 Orange Plank Rd, Locust Grove, VA 22508",12101 Orange Plank Rd,Locust Grove,22508,Virginia,182,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,miller farms market|locust grove|virginia,252,TRUE,38.2765675,-77.7534114,0101000020E6100000BFDB72E4377053C078D1579066234340,yes,strawberries; cherries; raspberries; flowers,https://kirbysfarmmarket.com/pyo/
627,Botticello Farms LLC,http://www.botticellofarms.com/,860-649-2462,"209 Hillstown Rd #6308, Manchester, CT 06040",209 Hillstown Rd #6308,Manchester,6040,Connecticut,181,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""8AM-5PM""}",2025-08-23 16:58:33.154149+00,botticello farms llc|manchester|connecticut,251,TRUE,41.7594921,-72.5694072,0101000020E6100000D886E52A712452C00289810937E14440,Yes,strawberries; raspberries; blueberries; apples; peaches,http://www.greenacreupick.com/
628,Green Acre Farms U Pick,http://www.greenacreupick.com/,585-234-0252,"3460 Latta Rd, Rochester, NY 14612",3460 Latta Rd,Rochester,14612,New York,181,,2025-08-23 16:58:33.154149+00,green acre farms u pick|rochester|new york,251,TRUE,43.254974,-77.721049,0101000020E61000001074B4AA256E53C047AAEFFCA2A04540,Yes,strawberries; raspberries; blueberries; apples; peaches,http://www.greenacreupick.com/
